corpus,condition,model,seed,n_rules,n_executable,set_retention,set_retention_ex_typemismatch,n_typemismatch,inert_rate,product_of_rule_retentions,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,independence_ratio
online_retail_ii,A4,claude-haiku-4-5-20251001,10,6,6,0.7536213384049832,0.7536213384049832,0,0.0,0.7543350772790448,0,1,0,0,0,0,0,0,0,1,0.9990538172019839
online_retail_ii,A5,claude-sonnet-4-5-20250929,1,14,14,0.0,0.0,0,0.6428571428571429,0.015783886276970457,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,2,14,14,0.0,0.0,0,0.7142857142857143,2.8340119909973258e-08,0,0,0,2,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,3,17,17,0.0,0.0,0,0.5882352941176471,0.0158772280324477,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,4,15,15,0.0,0.0,0,0.4,0.015877079281844165,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,5,17,17,0.0,0.0,0,0.5882352941176471,0.015589283481584825,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,6,15,14,0.0,0.0,0,0.7142857142857143,0.016224712333345825,0,0,0,1,0,1,1,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,7,15,15,0.0,0.0,0,0.6,0.01622419931529694,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,8,13,13,0.0,0.0,0,0.6923076923076923,0.016224655330927498,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-sonnet-4-5-20250929,9,14,14,0.0032779129098708627,0.0032779129098708627,0,0.7142857142857143,0.02101887413498944,0,0,0,1,0,0,0,0,0,0,0.1559509271913964
online_retail_ii,A5,claude-sonnet-4-5-20250929,10,15,15,0.0,0.0,0,0.6,0.01587715365665599,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A5,claude-haiku-4-5-20251001,1,6,6,0.7511772497151296,0.7511772497151296,1,0.16666666666666666,0.7451171586822717,0,1,0,0,0,1,0,0,0,1,1.0081330713730645
online_retail_ii,A5,claude-haiku-4-5-20251001,2,6,6,0.7532887455981225,0.7532887455981225,1,0.16666666666666666,0.756692896752269,0,1,0,0,0,1,0,0,0,1,0.9955012777723207
online_retail_ii,A5,claude-haiku-4-5-20251001,3,6,6,0.7533519850754833,0.7533519850754833,0,0.0,0.7373062689026343,0,1,0,0,0,0,0,0,1,1,1.0217626200259093
online_retail_ii,A5,claude-haiku-4-5-20251001,4,8,8,0.7531388446147487,0.7531388446147487,1,0.125,0.7370090666744727,0,1,0,0,0,1,0,0,1,1,1.0218854538832969
online_retail_ii,A5,claude-haiku-4-5-20251001,5,9,9,0.9756153259702283,0.9756153259702283,0,0.3333333333333333,0.9578627643775947,0,1,0,0,0,0,0,0,1,1,1.0185335125790895
online_retail_ii,A5,claude-haiku-4-5-20251001,6,8,8,0.7536026007820615,0.7536026007820615,0,0.125,0.7399798465904365,0,1,0,0,0,0,0,0,1,1,1.0184096286600153
online_retail_ii,A5,claude-haiku-4-5-20251001,7,8,8,0.0,0.0,0,0.0,3.6872281212985145e-08,0,1,0,2,0,0,0,0,1,1,0.0
online_retail_ii,A5,claude-haiku-4-5-20251001,8,8,8,0.7458042363423223,0.7531283047018551,1,0.0,0.734046837737186,0,1,0,0,0,1,0,0,0,1,1.016017232144723
online_retail_ii,A5,claude-haiku-4-5-20251001,9,8,8,0.7532407304393856,0.7532407304393856,0,0.125,0.7399303988400535,0,1,0,0,0,0,0,0,1,1,1.0179886265251405
online_retail_ii,A5,claude-haiku-4-5-20251001,10,9,9,0.7531751487591595,0.7531751487591595,1,0.1111111111111111,0.7398384131300585,0,1,0,0,0,1,0,0,1,1,1.0180265520043448
